Sentence#,Word,Tag;
335,Соглашение,O;
,о,O;
,порядке,O;
,формирования,O;
,цен,O;
,(тарифов),O;
,при,O;
,поставке,O;
,природного,B-PRODUCT;
,газа,I-PRODUCT;
,в,O;
,Республику,B-GPE;
,Беларусь,I-GPE;
,и,O;
,его,O;
,транспортировке,O;
,по,O;
,газопроводам,O;
,расположенным,O;
,на,O;
,территории,O;
,Республики,B-GPE;
,Беларусь,I-GPE;
336,В,O;
,развитие,O;
,указанных,O;
,документов,O;
,ОАО,B-ORG;
",Газпром"",I-ORG";
,и,O;
,ОАО,B-ORG;
",""Белтрансгаз"",I-ORG";
,25,B-DATE;
,ноября,I-DATE;
,2011,I-DATE;
,года,I-DATE;
,подписали,O;
,контракты,B-LAW;
,на,O;
,поставку,O;
,газа,B-PRODUCT;
,в,O;
,Беларусь,B-GPE;
,и,O;
,его,O;
,транспортировку,O;
,через,O;
,территорию,O;
,республики,B-GPE;
,в,O;
,2012,B-DATE;
,–,O;
,2014,B-DATE;
",годах."",O";
337,Завод,B-FAC;
,Трансмашхолдинга,I-FAC;
,поставил,O;
,в,O;
,Казахстан,B-GPE;
,новые,O;
,электрички,B-PRODUCT;
,переменного,I-PRODUCT;
,тока,I-PRODUCT;
,ЭП3Д.,I-PRODUCT;
338,Тем,O;
,временем,O;
,глава,B-PER;
,'Нафтогаза',B-ORG;
,Андрей,B-PER;
,Коболев,I-PER;
,сообщил,O;
,в,O;
,эфире,O;
,радиоканала,O;
,'Новое,B-ORG;
,время',I-ORG;
,что,O;
,Украина,B-GPE;
,не,O;
,увязывает,O;
,подписание,O;
,контракта,B-LAW;
,с,O;
,погашением,O;
,старых,O;
,задолженностей.,O;
339,Мы,O;
,ожидаем,O;
,положительного,O;
,результата,O;
,от,O;
,долгосрочного,O;
,контракта,B-LAW;
,с,O;
,Globaltrans,B-ORG;
,уже,O;
,в,O;
,ближайшее,O;
,время,O;
,отметил,O;
,генеральный,B-PER;
,директор,I-PER;
,Группы,B-ORG;
,ЧТПЗ,I-ORG;
,Борис,B-PER;
,Коваленков.,I-PER;
340,Кроме того,O;
,создание,O;
,технопарка,B-ORG;
,в,O;
,ИКЦ,B-ORG;
,позволит,O;
,повысить,O;
,эффективность,O;
,программы,O;
,'Уральская,B-GPE;
,инженерная,O;
,школа',B-ORG;
,отметил,O;
,Председатель,B-PER;
,Совета,I-PER;
,директоров,I-PER;
,ПАО,B-ORG;
,'ЧТПЗ',I-ORG;
,Андрей,B-PER;
,Комаров.,I-PER;
341,Этот,O;
,проект,B-PRODUCT;
,станет,O;
,уникальным,O;
,опытом,O;
,для,O;
,GenerationS,B-ORG;
,и,O;
,я,O;
,уверен,O;
,что,O;
,накопленная,O;
,экспертиза,O;
,и,O;
,профессионализм,O;
,команды,O;
,GenerationS,B-ORG;
,обеспечат,O;
,максимальный,O;
,эффект,O;
,и,O;
,поддержку,O;
,Группе,B-ORG;
,ЧТПЗ',I-ORG;
,прокомментировал,O;
,генеральный,B-PER;
,директор,I-PER;
,РВК,B-ORG;
,Александр,B-PER;
,Повалко.,I-PER;
342,Tcell,B-ORG;
,предоставляет,O;
,собственные,O;
,электронные,O;
,финансовые,O;
,сервисы,B-PRODUCT;
,на,O;
,территории,O;
,Таджикистана,B-GPE;
,а,O;
,сотрудничество,O;
,с,O;
,крупнейшим,O;
,и,O;
,самым,O;
,устойчивым,O;
,банком,B-ORG;
,России,I-ORG;
,предоставит,O;
,еще,O;
,больше,O;
,новых,O;
,возможностей',O;
,сказал,O;
,на,O;
,церемонии,O;
,подписании,O;
,договора,O;
,Генеральный,B-PER;
,Директор,I-PER;
,Tcell,B-ORG;
,Озодхон,B-PER;
,Давлатшоев.,I-PER;
343,ООО,B-ORG;
,'ССК,I-ORG;
,'Звезда',I-ORG;
,и,O;
,ПАО,B-ORG;
,'Уралмашзавод',I-ORG;
,в,O;
,рамках ,O;
,Международного,B-NORP;
,Дальневосточного,B-LOC;
,морского,O;
,салона,B-ORG;
,заключили,O;
,договор,B-LAW;
,поставки,O;
,двух,O;
,мостовых,O;
,кранов,B-PRODUCT;
,грузоподъемностью,O;
,320,O;
,тонн,O;
,каждый,O;
,сообщает ,O;
,'Росконгресс',B-ORG;
344,ООО,B-ORG;
,'ССК,I-ORG;
,'Звезда',I-ORG;
,ПАО,B-ORG;
,'Уралмашзавод',I-ORG;
,в,O;
,рамках,O;
,Международного,B-NORP;
,Дальневосточного,B-LOC;
,морского,O;
,салона,B-ORG;
,заключили,O;
,договор,B-LAW;
,поставки,O;
,двух,O;
,мостовых,O;
,кранов,B-PRODUCT;
,грузоподъемностью,O;
,320,O;
,тонн,O;
,каждый,O;
345,СМП,B-ORG;
,Банк,I-ORG;
,внедрил,O;
,автоматизированную,O;
,систему,B-PRODUCT;
,сбора,O;
,данных,O;
,по,O;
,риск,O;
,событиям,O;
,С,O;
,марта,B-DATE;
,2020,I-DATE;
,года,I-DATE;
,в,O;
,10,O;
,филиалах,O;
,и,O;
,головных,O;
,организациях,O;
,банковской,B-ORG;
,группы,I-ORG;
,СМП,I-ORG;
,Банка,I-ORG;
,запущена,O;
,в,O;
,опытно-промышленную,O;
,эксплуатацию,O;
,новая,O;
,автоматизированная,O;
,система,B-PRODUCT;
,сбора,O;
,информации,O;
,и,O;
,ведения,O;
,базы,O;
,данных,O;
,о,O;
,событиях.,O;
346,Подписи,O;
,под,O;
,соглашением,O;
,поставили,O;
,генеральный,B-PER;
,директор,I-PER;
,Первоуральского,B-GPE;
,новотрубного,B-FAC;
,завода,I-FAC;
,Александр,B-PER;
,Федоров,I-PER;
,и,O;
,секретарь,B-PER;
,политсовета,I-PER;
,Первоуральского,B-GPE;
,местного,O;
,отделения,O;
,партии,B-ORG;
,'Единая Россия',I-ORG;
,Николай,B-PER;
,Козлов.,I-PER;
347,Генеральный,B-PER;
,директор,I-PER;
,группы,O;
,'Связной',B-ORG;
,Денис,B-PER;
,Людковский.,I-PER;
348,На,O;
,площадке,O;
,ежегодного,O;
,инвестиционного,O;
,форума ,O;
,ВТБ,B-ORG;
,Капитал,I-ORG;
,'РОССИЯ ЗОВЕТ !',I-ORG;
,генеральный,B-PER;
,директор,I-PER;
,ВТБ,B-ORG;
,Лизинг,I-ORG;
,Дмитрий,B-PER;
,Ивантер,I-PER;
,и,O;
,генеральный,B-PER;
,директор,I-PER;
,Яндекс,B-ORG;
349,По,O;
,итогам,O;
,аудита,O;
,компания,B-ORG;
,подтвердила,O;
,стабильность,O;
,надежность,O;
,и,O;
,соответствие,O;
,систем,O;
,менеджмента,O;
,международным,O;
,требованиям,O;
,отметил,O;
,генеральный,B-PER;
,директор,I-PER;
,Группы,B-ORG;
,ЧТПЗ,I-ORG;
,Борис,B-PER;
,Коваленков,I-PER;
350,Кроме этого,O;
,в,O;
,конце,O;
,марта,B-DATE;
,ПСБ,B-ORG;
,ввёл,O;
,реструктуризацию,O;
,кредитов,O;
,для,O;
,наших,O;
,клиентов,O;
,из,O;
,наиболее,O;
,пострадавших,O;
,отраслей,O;
,также ,O;
,были,O;
,снижены,O;
,тарифы,O;
,по,O;
,РКО,O;
,и,O;
,эквайринг',O;
,отметил,O;
,председатель,B-PER;
,ПАО,B-ORG;
,'Промсвязьбанк',I-ORG;
,Петр,B-PER;
,Фрадков.,I-PER;
351,Председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'Газпром',I-ORG;
,Алексей,B-PER;
,Миллер,I-PER;
,заявил,O;
,что,O;
,Россия,B-GPE;
,сможет,O;
,достроить,O;
,газопровод,B-PRODUCT;
,'Северный,I-PRODUCT;
,поток-2',I-PRODUCT;
,своими,O;
,силами.,O;
352,Подписи,O;
,в,O;
,документе,O;
,поставили,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,и,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'Газпром',I-ORG;
,Алексей,B-PER;
,Миллер.,I-PER;
353,Объединив,O;
,наши,O;
,сервисы,B-PRODUCT;
,с,O;
,продуктами,B-PRODUCT;
,Газпромбанка,B-ORG;
,в,O;
,рамках,O;
,совместного,O;
,предприятия,B-ORG;
, мы,O;
,сможем,O;
,вместе,O;
,предложить,O;
,рынку,B-ORG;
,полноценного,O;
,цифрового,B-PRODUCT;
,двойника,I-PRODUCT;
,всего,O;
,процесса,O;
,снабжения,O;
,от,O;
,этапа,O;
,планирования,O;
,закупки,O;
,до,O;
,ее,O;
,контроля,O;
,итоговой,O;
,физической ,O;
,поставки,O;
,и,O;
,управления,O;
,запасами',O;
,отметил,O;
,Председатель,B-PER;
,Правления,I-PER;
,ПАО,B-ORG;
,'Газпром,I-ORG;
,нефть',I-ORG;
,Александр ,B-PER;
,Дюков.,I-PER;
354,В,O;
,компании,B-ORG;
,отметили,O;
,что,O;
,31,B-DATE;
,декабря,I-DATE;
,в,O;
,Москве,B-GPE;
,состоялась,O;
,рабочая,O;
,встреча,O;
,председателя,B-PER;
,правления,I-PER;
,'Газпрома',B-ORG;
,Алексея,B-PER;
,Миллера,I-PER;
,с,O;
,чрезвычайным,O;
,и,O;
,полномочным,O;
,послом,B-PER;
,Белоруссии,B-GPE;
,в,O;
,России,B-GPE;
,Владимиром,B-PER;
,Семашко,I-PER;
,и,O;
,министром,B-PER;
,энергетики,I-PER;
,Белоруссии,B-GPE;
,Виктором,B-PER;
,Каранкевичем,I-PER;
355,С,O;
,началом,O;
,работ,O;
,в,O;
,Ираке,B-GPE;
,'Газпром,B-ORG;
,нефть',I-ORG;
,делает,O;
,еще,O;
,один,O;
,важный,O;
,шаг,O;
,в,O;
,рамках,O;
,выполнения,O;
,долгосрочного,O;
,плана,O;
,по,O;
,увеличению,O;
,объемов,O;
,добычи,O;
,к,O;
,2020,B-DATE;
,году,I-DATE;
,до,O;
,100,O;
,миллионов,O;
,тонн,O;
,нефтяного,O;
,эквивалента',O;
,заявил,O;
,председатель,B-PER;
,правления,I-PER;
,'Газпром,B-ORG;
,нефти',I-ORG;
,Александр,B-PER;
,Дюков,I-PER;
,слова,O;
,которого,O;
,приводятся,O;
,в,O;
,сообщении.,O;
356,Ранее,O;
,председатель,B-PER;
,правления,I-PER;
,Газпрома,B-ORG;
,Алексей,B-PER;
,Миллер,I-PER;
,объявил,O;
,о,O;
,заключении,O;
,пакетной,O;
,сделки,O;
,по,O;
,газу,B-PRODUCT;
,с,O;
,Украиной.,B-GPE;
357,В,O;
,пресс-службе,O;
,пояснили,O;
,что,O;
,данная,O;
,договоренность,O;
,достигнута,O;
,в,O;
,Москве,B-GPE;
,31,B-DATE;
,декабря,I-DATE;
,2019,I-DATE;
,года,I-DATE;
,во,O;
,время,O;
,рабочей,O;
,встречи,O;
,посла,B-PER;
,Белоруссии,B-GPE;
,в,O;
,РФ,B-GPE;
,Владимира,B-PER;
,Семашко,I-PER;
,и,O;
,министра,B-PER;
,энергетики,I-PER;
,Белоруссии,B-GPE;
,Виктора,B-PER;
,Каранкевича,I-PER;
,с,O;
,председателем,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'Газпром',I-ORG;
,Алексеем,B-PER;
,Миллером,I-PER;
,во,O;
,время,O;
,которой,O;
,стороны,O;
,обсудили,O;
,вопросы,O;
,взаимодействия,O;
,в,O;
,газовой,O;
,сфере,O;
,в,O;
,2020,B-DATE;
,году,I-DATE;
,включая,O;
,вопрос,O;
,определения,O;
,цены,O;
,на,O;
,поставляемый,O;
,в,O;
,республику,O;
,российский,B-NORP;
,природный,B-PRODUCT;
,газ,I-PRODUCT;
358,Председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'Сибур,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,Подписание,O;
,договора,B-LAW;
,создает,O;
,возможности,O;
,для,O;
,вовлечения,O;
,в,O;
,переработку,O;
,на,O;
,территории,O;
,России,B-GPE;
,дополнительных,O;
,объемов,O;
,углеводородного,B-PRODUCT;
,сырья.,I-PRODUCT;
359,Как,O;
,сообщал,O;
,сайт,O;
,kp.ru,B-ORG;
,ранее,O;
,в,O;
,понедельник,B-DATE;
,председатель,B-PER;
,правления,I-PER;
,'Газпрома',B-ORG;
,Алексей,B-PER;
,Миллер,I-PER;
,заявил,O;
,о,O;
,рисках,O;
,для,O;
,транзита,O;
,газа,B-PRODUCT;
,через,O;
,Украину.,B-GPE;
360,Врио,B-PER;
,губернатора,I-PER;
,Санкт-Петербурга,B-GPE;
,Александр,B-PER;
,Беглов,I-PER;
,и,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'Газпром',I-ORG;
,Алексей,B-PER;
,Миллер,I-PER;
,14,B-DATE;
,января,I-DATE;
,подписали,O;
,соглашение,B-LAW;
,о,O;
,сотрудничестве.,O;
361,Работать,O;
,с,O;
,Казахстаном,B-GPE;
,прим.,O;
,авт.,O;
,очень,O;
,комфортно,O;
,поэтому,O;
,мы,O;
,хотим,O;
,наращивать,O;
,эту,O;
,работу,O;
,во,O;
,всех,O;
,направлениях',O;
,сказал,O;
,председатель,B-PER;
,правления,I-PER;
,Евразийского,B-ORG;
,банка,I-ORG;
,развития,O;
,Андрей,B-ORG;
,Бельянинов,I-ORG;
,в,O;
,комментарии,O;
,журналистам,O;
,в,O;
,кулуарах,O;
,II,O;
,конгресса,O;
,евразийских,O;
,СМИ,B-ORG;
362,Председатель,B-PER;
,правления,I-PER;
,'Газпрома',B-ORG;
,Алексей,B-PER;
,Миллер,I-PER;
,и,O;
,посол,B-PER;
,Беларуси,B-GPE;
,в,O;
,РФ,B-GPE;
,Владимир,B-PER;
,Семашко,I-PER;
,в,O;
,последние,O;
,часы,O;
,уходящего,B-DATE;
,года,I-DATE;
,подписали,O;
,протокол,O;
,о,O;
,ценах,O;
,на,O;
,газ,B-PRODUCT;
,для,O;
,Беларуси,B-GPE;
,на,O;
,январь,B-DATE;
,и,O;
